dataset,model,trial,loss,type,total_time,metrics.rouge1,metrics.rouge2,metrics.rougeL,metrics.rougeLsum,metrics.bertscore_f1,metrics.bertscore_precision,metrics.bertscore_recall
xsum,opt-13b,99,0.8639932549467274,multinomial sampling,143.26828789710999,0.18689124800145696,0.0453781073246881,0.1419501123616992,0.143419781719607,0.8639932549467274,0.8541721093888376,0.8743362748155407
xsum,opt-13b,100,0.9101958824139015,beam search top-k sampling,264.6442530155182,0.41567029453438564,0.1933351492131837,0.3441114273669066,0.3460480790306972,0.9101958824139015,0.9168725697433248,0.9038878638370365
xsum,opt-30b,1,0.8846148059648626,top-p nucleus multinomial sampling,630.4705972671509,0.24872482652484948,0.07234963175172415,0.19735825094400164,0.19780492574048303,0.8846148059648626,0.8806566373974669,0.8888602280149273
xsum,opt-30b,2,0.9017648825458452,beam search multinomial sampling,1768.836884021759,0.3766222593012988,0.15182247130437426,0.3033268979820189,0.3038393318511278,0.9017648825458452,0.9090281041229472,0.8949244384672127
xsum,opt-30b,3,0.8920274096376756,top-p nucleus multinomial sampling,397.9987139701843,0.3373655225340363,0.1124884465667316,0.2575717067684178,0.25818645893545766,0.8920274096376756,0.8920162144829246,0.8923476513694314
xsum,opt-30b,4,0.8852895463214201,greedy decoding,646.9866161346436,0.24084023417031145,0.07223292488051702,0.19209427876008156,0.193695198153088,0.8852895463214201,0.8839414704079721,0.8868445970264136
xsum,opt-30b,5,0.8850264888183743,greedy decoding,341.7054486274719,0.2383363173210663,0.06803047523528807,0.18990755834840606,0.19114500807734341,0.8850264888183743,0.8836185172492382,0.886644057783426
xsum,opt-30b,6,0.8841483148874021,contrastive search,1087.9874539375305,0.24012406459587984,0.06830625273751012,0.19096715880734944,0.19131066372965091,0.8841483148874021,0.8809603540336385,0.8875394498600679
xsum,opt-30b,7,0.9042992743791318,beam search multinomial sampling,580.4000103473663,0.3920678865808365,0.15278843027697647,0.31714121093458375,0.31742108604571545,0.9042992743791318,0.9074178548420176,0.9014316744664136
xsum,opt-30b,8,0.8771270805714177,multinomial sampling,355.62082290649414,0.22278865193884645,0.058434256749477914,0.17464271041777185,0.17467482818161031,0.8771270805714177,0.8718453634018991,0.882793117387622
xsum,opt-30b,9,0.9026078313004737,contrastive search,1130.678207874298,0.38279778840930206,0.14819087811166665,0.30622100909219285,0.3065362037785755,0.9026078313004737,0.9060781615621903,0.8994256608626422
xsum,opt-30b,10,0.9033577880438637,beam search top-k sampling,595.8388006687164,0.3898526649604417,0.16170495253710457,0.3178835903165025,0.3183756906040175,0.9033577880438637,0.9047123491764069,0.9022801156137504
xsum,opt-30b,11,0.9028264915241915,beam search multinomial sampling,572.6635408401489,0.37857788232819334,0.15893445715624566,0.30800869639854067,0.3090691567601179,0.9028264915241915,0.9059403509485955,0.8999647118297278
xsum,opt-30b,12,0.9004354032815671,grouped beam search,679.142397403717,0.36299321599891143,0.14692762756970174,0.294250746780996,0.2950074952265758,0.9004354032815671,0.9064147676907334,0.8947917988487318
xsum,opt-30b,13,0.9001150779864368,grouped beam search,697.6898498535156,0.37022879331253156,0.1584171224159362,0.30318031752065366,0.3043839589314238,0.9001150779864368,0.906422344492931,0.8941895213781619
xsum,opt-30b,14,0.8796064871198991,top-p nucleus multinomial sampling,346.9631721973419,0.23730088461127025,0.0642460650100207,0.17965977147659212,0.18113620085037166,0.8796064871198991,0.8755412984128091,0.8839227948703018
xsum,opt-30b,15,0.8679348090115715,contrastive search,1620.8988518714905,0.20621081731758617,0.05021485508565798,0.16573374041151018,0.16644733635633097,0.8679348090115715,0.859611910347845,0.8766958111641454
xsum,opt-30b,16,0.899443144307417,beam search,604.4688086509705,0.3788108854827871,0.15384831930498846,0.30717955508298456,0.3070475251830168,0.899443144307417,0.9042448997497559,0.8950008487000185
xsum,opt-30b,17,0.8851932415775224,greedy decoding,330.2230751514435,0.24007662995647,0.07170346428680871,0.19149502816142105,0.1929824312544141,0.8851932415775224,0.8836876510405073,0.8869113063111025
xsum,opt-30b,18,0.8747072465279523,top-k sampling,345.2352600097656,0.20406246984248164,0.049903712165289854,0.15838481178851524,0.15957628149219213,0.8747072465279523,0.8702703112480688,0.8794278146005144
xsum,opt-30b,19,0.8794612346910963,top-k sampling,340.3534381389618,0.22155162640452203,0.057854297013272424,0.17410559710782406,0.174994601611128,0.8794612346910963,0.8768306409611422,0.882385320523206
xsum,opt-30b,20,0.8941085911264607,beam search multinomial sampling,1059.248123407364,0.34723320838743965,0.1303141455536887,0.2838005680289447,0.2841610655078582,0.8941085911264607,0.8961826036958134,0.8922356980688432
xsum,opt-30b,21,0.9021550785092747,beam search top-k sampling,1034.094871520996,0.3833623812425079,0.15765415707793123,0.308859925566619,0.3093906974297351,0.9021550785092747,0.9031900494706397,0.901513573585772
xsum,opt-30b,22,0.8988465731050453,top-p nucleus top-k sampling,701.2627639770508,0.3730633817705225,0.14702673608419764,0.2915393731887892,0.2939977405716079,0.8988465731050453,0.9004638393719991,0.897536506839827
xsum,opt-30b,23,0.9075889564027974,beam search top-k sampling,687.5264806747437,0.39930143378993377,0.1677994918768374,0.32397280474402607,0.32505626508433727,0.9075889564027974,0.9152139413590524,0.9003994219443378
xsum,opt-30b,24,0.8712463238660026,truncation multinomial sampling,373.31347465515137,0.2075173046436473,0.04393252465127809,0.15507356106983064,0.15642541293417567,0.8712463238660026,0.8650004822833866,0.8778208277973474
xsum,opt-30b,25,0.9083409239264095,beam search top-k sampling,1233.4592480659485,0.39935542255114803,0.17202540107967018,0.3288779968906894,0.32939061279727855,0.9083409239264095,0.9159829032187369,0.9011151650372673
xsum,opt-30b,26,0.9066866396688947,beam search top-k sampling,881.0978298187256,0.3933149509039623,0.1616096158866584,0.32262657138981,0.32379364883517203,0.9066866396688947,0.9137070091331706,0.9000759457840639
xsum,opt-30b,27,0.9060466447297264,beam search top-k sampling,859.8177356719971,0.39275053071297356,0.16203649437587675,0.3202409592844669,0.3204239329214187,0.9060466447297264,0.9127629726540809,0.8997089605705411
xsum,opt-30b,28,0.9019162795122933,beam search top-k sampling,699.4941284656525,0.3850732492981245,0.1611441779479198,0.3111613741569007,0.3122968722648424,0.9019162795122933,0.9082293925332088,0.8959900742652369
xsum,opt-30b,29,0.9063928583089043,beam search top-k sampling,705.1359572410583,0.38605006620948545,0.16200165229873909,0.3157650386992069,0.3170817207914123,0.9063928583089043,0.9132501406996858,0.8999020784508949
xsum,opt-30b,30,0.8741423353260639,multinomial sampling,345.58184242248535,0.2744018700869265,0.08003943229885331,0.2118745036971471,0.21231606731019903,0.8741423353260639,0.8702841757559309,0.8784214760742936
xsum,opt-30b,31,0.8658039499731625,top-p nucleus top-k sampling,375.57534742355347,0.1703437414596084,0.03425038943472077,0.13313533641084296,0.1337980590123531,0.8658039499731625,0.8590662006069633,0.8729149482998193
xsum,opt-30b,32,0.8957380371935227,truncation multinomial sampling,324.11627888679504,0.3576456203307241,0.11873700184766187,0.2814513198545776,0.2819532427075153,0.8957380371935227,0.896314788682788,0.8954229787284252
xsum,opt-30b,33,0.905203299779518,beam search,806.1005005836487,0.38280669088121044,0.1595080847535001,0.3110525275150683,0.3113592792904547,0.905203299779518,0.9112393026258431,0.8995572462970135
xsum,opt-30b,34,0.9063611141606873,beam search top-k sampling,699.7260544300079,0.388807559189433,0.1603019481873481,0.3160880326543453,0.3170265721298002,0.9063611141606873,0.9129202909329358,0.9001926990116343
xsum,opt-30b,35,0.8816405412028817,top-p nucleus multinomial sampling,344.46502566337585,0.29352923654687724,0.0738977823457857,0.21317977369297583,0.21405625431255126,0.8816405412028817,0.8792595746470433,0.8842737657182357
xsum,opt-30b,36,0.907092818442513,beam search top-k sampling,826.9195373058319,0.39767485985396334,0.17366738691180128,0.32322950970134173,0.32465566955743463,0.907092818442513,0.9144958041462243,0.9000771951441672
xsum,opt-30b,37,0.9047515655265135,beam search top-k sampling,476.1568212509155,0.395992462043279,0.16563854022683105,0.31963720630851045,0.3196195246276677,0.9047515655265135,0.9102408102914399,0.8996260744683883
xsum,opt-30b,38,0.8374641549353506,multinomial sampling,596.0831944942474,0.130971745216197,0.030243047620383146,0.1069593771646292,0.10674468851200039,0.8374641549353506,0.8241581671378192,0.8517328658524681
xsum,opt-30b,39,0.8975784842874489,greedy decoding,317.51676321029663,0.36166921010577063,0.13969561196418323,0.2902789935784498,0.2910537750549611,0.8975784842874489,0.8994751829727023,0.8959863951393202
xsum,opt-30b,40,0.9050786191341924,beam search,791.6342630386353,0.3864023906262215,0.1659504023207936,0.3116061317436889,0.311026863334427,0.9050786191341924,0.9117922514092689,0.8987529318706662
xsum,opt-30b,41,0.8804892675549376,truncation multinomial sampling,346.5632174015045,0.2682091172779366,0.07958308742626445,0.20806711879556533,0.20912048135514244,0.8804892675549376,0.8779739515454161,0.8833502612861932
xsum,opt-30b,42,0.9068532393259161,grouped beam search,673.8167469501495,0.40228575248293386,0.1698369406908925,0.3270659732130232,0.32809629192213485,0.9068532393259161,0.911680724106583,0.9023662390662175
xsum,opt-30b,43,0.9052215171795265,contrastive search,490.6219301223755,0.3918274200876429,0.1612650365422258,0.31752898113228606,0.3174303846279197,0.9052215171795265,0.9093952085457596,0.901363714652903
xsum,opt-30b,44,0.8893812807167277,top-p nucleus top-k sampling,326.9186556339264,0.31786735332909355,0.11123690087502436,0.24567933139898662,0.24585368053865775,0.8893812807167277,0.8889625972392512,0.8900609495593053
xsum,opt-30b,45,0.8542057895192913,top-p nucleus multinomial sampling,412.1325716972351,0.15257952006136022,0.03464292205251378,0.12041451562955112,0.12135547993144552,0.8542057895192913,0.8432499778036978,0.8657553038176369
xsum,opt-30b,46,0.8821175221134635,top-k sampling,344.9463412761688,0.29239670276120006,0.08017631623283533,0.21780264097783422,0.21863350003330367,0.8821175221134635,0.8800020697070103,0.8844709963190789
xsum,opt-30b,47,0.9074287028873668,beam search multinomial sampling,854.4527246952057,0.4014979943172063,0.1700515152465834,0.32718612378916484,0.328219148334596,0.9074287028873668,0.9138831139779559,0.901374337719936
xsum,opt-30b,48,0.9006878102526945,beam search top-k sampling,713.9024684429169,0.3702983278158058,0.13939237937679272,0.30054626023106323,0.3015849507270246,0.9006878102526945,0.906350352600509,0.8953583918365777
xsum,opt-30b,49,0.9073685623851477,grouped beam search,678.1147346496582,0.4005220992331125,0.17323228362211052,0.33053024807424203,0.3326019261022982,0.9073685623851477,0.9141999021464703,0.9009200042369319
xsum,opt-30b,50,0.9014271579536737,greedy decoding,313.0890815258026,0.37918821239751443,0.15029239536319108,0.3095207876257591,0.30993490563582304,0.9014271579536737,0.9045004435614044,0.8986516740976596
xsum,opt-30b,51,0.9030973414580027,contrastive search,569.869571685791,0.38143872217092467,0.1507452508235188,0.30928707719057025,0.30979305350292285,0.9030973414580027,0.9063804874233171,0.9000975559739506
xsum,opt-30b,52,0.8932073326671824,multinomial sampling,549.0409288406372,0.33258685771097596,0.12139268364868716,0.2628642952285759,0.2641787975572856,0.8932073326671824,0.8927106448248321,0.8939926408085168
xsum,opt-30b,53,0.9072705220942404,beam search top-k sampling,1738.0645816326141,0.3977777533422311,0.16896785083580856,0.32508685087998535,0.32643556288765163,0.9072705220942404,0.9140365953538933,0.9009578233840418
xsum,opt-30b,54,0.8779192853207681,top-k sampling,352.67179703712463,0.26670647250439805,0.06258064291943796,0.20032266586392855,0.19992402166069131,0.8779192853207681,0.8740151372610354,0.8821861837424484
xsum,opt-30b,55,0.9054088177634221,beam search multinomial sampling,1357.4251663684845,0.3887945027169255,0.16337549358501266,0.316429540634274,0.3172036373329736,0.9054088177634221,0.9135309013665891,0.8977799205219045
xsum,opt-30b,56,0.9076679997584399,beam search,483.20057487487793,0.40485010734652305,0.17322106338702797,0.33248700287635596,0.3332243048029463,0.9076679997584399,0.9123428761959076,0.9032902460472256
xsum,opt-30b,57,0.9076679997584399,beam search,482.89949226379395,0.40485010734652305,0.17322106338702797,0.33248700287635596,0.3332243048029463,0.9076679997584399,0.9123428761959076,0.9032902460472256
xsum,opt-30b,58,0.9076679997584399,beam search,482.9000241756439,0.40485010734652305,0.17322106338702797,0.33248700287635596,0.3332243048029463,0.9076679997584399,0.9123428761959076,0.9032902460472256
xsum,opt-30b,59,0.9061264167813694,beam search,600.286703824997,0.39154807329097635,0.17072516952556765,0.3215077288495609,0.32271679078897825,0.9061264167813694,0.9113564199092341,0.901201864083608
xsum,opt-30b,60,0.9076668175996518,beam search,676.5234515666962,0.39853945372202154,0.1823937712832185,0.32715711147640136,0.32857454180084195,0.9076668175996518,0.9132230194175944,0.9024389614077175
xsum,opt-30b,61,0.8935711892212138,top-p nucleus multinomial sampling,331.2384600639343,0.3330013711565192,0.11503821298098857,0.2615042820806411,0.2634639722440702,0.8935711892212138,0.8944996735628914,0.8928685959647683
xsum,opt-30b,62,0.8741815797254151,top-p nucleus top-k sampling,358.48999071121216,0.22894580191157185,0.056503565293315454,0.17322410268674254,0.17379710151200606,0.8741815797254151,0.8684694013174843,0.8802222586145588
xsum,opt-30b,63,0.8600051256955838,truncation multinomial sampling,473.3040130138397,0.17737884324255426,0.04200767963150315,0.13499420996798467,0.13560423551493894,0.8600051256955838,0.8492864650838515,0.8712287258868124
xsum,opt-30b,64,0.9043320247939989,beam search,1228.842274427414,0.38623477596068967,0.16040953029199195,0.31362637248657654,0.3150573566457255,0.9043320247939989,0.9091191426211712,0.8998947424047133
xsum,opt-30b,65,0.9061896602312723,grouped beam search,2360.7056572437286,0.3886924559256367,0.16035910781009383,0.31308124558714967,0.3147700138593632,0.9061896602312723,0.9136311125521567,0.8991529561725318
xsum,opt-30b,66,0.9076679997584399,beam search,611.3011207580566,0.40485010734652305,0.17322106338702797,0.33248700287635596,0.3332243048029463,0.9076679997584399,0.9123428761959076,0.9032902460472256
xsum,opt-30b,67,0.9076679997584399,beam search,487.8990490436554,0.40485010734652305,0.17322106338702797,0.33248700287635596,0.3332243048029463,0.9076679997584399,0.9123428761959076,0.9032902460472256
xsum,opt-30b,68,0.9059372474165523,beam search,949.462060213089,0.3978969672589199,0.16943349018674778,0.32824823136191106,0.3285580300298425,0.9059372474165523,0.910572770763846,0.9016687256448409
xsum,opt-30b,69,0.9076679997584399,beam search,485.6804268360138,0.40485010734652305,0.17322106338702797,0.33248700287635596,0.3332243048029463,0.9076679997584399,0.9123428761959076,0.9032902460472256
xsum,opt-30b,70,0.8975784842874489,greedy decoding,322.8082423210144,0.36166921010577063,0.13969561196418323,0.2902789935784498,0.2910537750549611,0.8975784842874489,0.8994751829727023,0.8959863951393202
xsum,opt-30b,71,0.8999416220421884,beam search,717.5815615653992,0.3784700568326088,0.1517173736916055,0.3082774043912313,0.30897961517923744,0.8999416220421884,0.9049866333896038,0.8952640820952023
xsum,opt-30b,72,0.8106261065193251,contrastive search,1947.2453875541687,0.0949684498720754,0.006224107221311153,0.07191703111975291,0.07245549844740751,0.8106261065193251,0.7795890780056224,0.8447155917392057
xsum,opt-30b,73,0.8923046448651482,top-k sampling,339.84595227241516,0.3269634206249714,0.10291946483030791,0.24963227707444813,0.25072227709798944,0.8923046448651482,0.891395744155435,0.893460354384254
xsum,opt-30b,74,0.8849754619832132,multinomial sampling,339.1076180934906,0.2913506581331582,0.09916147869669506,0.23844482782992527,0.2391766719660286,0.8849754619832132,0.8836222495518479,0.886643100602954
xsum,opt-30b,75,0.9064972313011394,beam search multinomial sampling,537.2785925865173,0.39826224217988676,0.16543310329038585,0.3247946095874162,0.3258868946711848,0.9064972313011394,0.9117535966284135,0.9016189464167053
xsum,opt-30b,76,0.906185129109551,beam search,582.6626360416412,0.39192082929936256,0.17204398130567428,0.32236831392798976,0.3238420769458977,0.906185129109551,0.9116291690106485,0.9010536898584927
xsum,opt-30b,77,0.8975763513761408,truncation multinomial sampling,493.6754484176636,0.3532269223376469,0.13396767104796592,0.2891745752441552,0.29019256405505583,0.8975763513761408,0.9004104739310694,0.8949663311827416
xsum,opt-30b,78,0.8994493449435514,top-p nucleus top-k sampling,559.2544701099396,0.372232114758273,0.15029860819281093,0.2989902188083911,0.2991830709171655,0.8994493449435514,0.9015243404051837,0.8976441978239545
xsum,opt-30b,79,0.905182505939521,beam search top-k sampling,861.1254618167877,0.39129122614863865,0.1706418952225106,0.3248002077111065,0.32619808176935233,0.905182505939521,0.909927402641259,0.9006989779425603
xsum,opt-30b,80,0.8979049085402021,top-p nucleus multinomial sampling,545.7313477993011,0.360210977152305,0.13547727435477197,0.2826873598157773,0.28320016268071846,0.8979049085402021,0.8997687440292508,0.8963568181383843
xsum,opt-30b,81,0.8851932415775224,greedy decoding,435.3920636177063,0.24007662995647,0.07170346428680871,0.19149502816142105,0.1929824312544141,0.8851932415775224,0.8836876510405073,0.8869113063111025
xsum,opt-30b,82,0.9076679997584399,beam search,985.0124728679657,0.40485010734652305,0.17322106338702797,0.33248700287635596,0.3332243048029463,0.9076679997584399,0.9123428761959076,0.9032902460472256
xsum,opt-30b,83,0.9059444210108589,grouped beam search,1422.0602188110352,0.39446693676770495,0.16377526098401635,0.32063398423046313,0.32193534031473503,0.9059444210108589,0.9134970681340087,0.8987951331278857
xsum,opt-30b,84,0.9050681123546526,contrastive search,1020.3873846530914,0.3866914331349499,0.15690653531601417,0.31409557775331753,0.31443029698960634,0.9050681123546526,0.9087431945052802,0.901705147004595
xsum,opt-30b,85,0.8791525574291453,multinomial sampling,341.7868387699127,0.22783536791519268,0.0593418023319773,0.17633032083031513,0.17762122868365132,0.8791525574291453,0.8767268301225176,0.8818352041291255
xsum,opt-30b,86,0.9065738267758313,beam search top-k sampling,599.2471406459808,0.3860123135224144,0.16606995233411925,0.31624957664030073,0.3171429989612432,0.9065738267758313,0.913126924458672,0.9003797991603029
xsum,opt-30b,87,0.9066061137938032,beam search multinomial sampling,712.1788861751556,0.3934333569196441,0.16851137613640338,0.3209789627654116,0.3220004010002612,0.9066061137938032,0.913472949289808,0.9001103551948771
xsum,opt-30b,88,0.8732696602157518,top-k sampling,374.9161856174469,0.19802605558893083,0.045946929203786485,0.15392035325072545,0.15449335690108618,0.8732696602157518,0.8663780636647168,0.8805817576015696
xsum,opt-30b,89,0.9043670366792118,beam search,586.9462289810181,0.3804432371517976,0.15491720373858558,0.30906597903640054,0.3109592245467392,0.9043670366792118,0.9095652138485628,0.8995168127265631
xsum,opt-30b,90,0.9087548998056674,beam search top-k sampling,793.2262785434723,0.4110131164543894,0.183277484890312,0.3406157721614136,0.34196355601830264,0.9087548998056674,0.9155990493063834,0.9022852854401457
xsum,opt-30b,91,0.9045928582256916,beam search top-k sampling,798.1413118839264,0.38244006123542684,0.16449051274750942,0.31665522619136643,0.3175045521370218,0.9045928582256916,0.9096981485684713,0.8998302980965259
xsum,opt-30b,92,0.9061059203802371,beam search top-k sampling,800.5413014888763,0.39291053634094286,0.16804672082361405,0.32526861117527583,0.3261442587172941,0.9061059203802371,0.9134025936033211,0.8991365800885593
xsum,opt-30b,93,0.9024794101715088,beam search top-k sampling,800.4249484539032,0.392334991694158,0.16648928278133718,0.31988952281870714,0.32007108823413444,0.9024794101715088,0.9062198061569064,0.8990763542698879
xsum,opt-30b,94,0.9079263560912189,beam search top-k sampling,1331.3509352207184,0.4023364059239558,0.18269373461164531,0.3355389320886851,0.3368445302627764,0.9079263560912189,0.9148507912953695,0.9013718688020519
xsum,opt-30b,95,0.9060797504350251,beam search top-k sampling,1358.252746105194,0.3993808917970207,0.17852529989280916,0.3271110294599304,0.32930058342030094,0.9060797504350251,0.9127368704945433,0.8997959085539275
xsum,opt-30b,96,0.9072571227363512,beam search top-k sampling,788.0064232349396,0.3965719078082384,0.16787063762988694,0.32194021456894595,0.3241485330483085,0.9072571227363512,0.9152324000994364,0.899675101626153
xsum,opt-30b,97,0.9060641059688493,beam search top-k sampling,799.686845779419,0.40407054143267873,0.17349622785110722,0.3286249362983011,0.3302282142799212,0.9060641059688493,0.9123725014574388,0.9000791615130854
xsum,opt-30b,98,0.9027202538415497,beam search top-k sampling,807.0690362453461,0.3906581369766236,0.16516559117345941,0.31636685849260315,0.316129032849574,0.9027202538415497,0.904267236882565,0.9014745833827
xsum,opt-30b,99,0.9059044718742371,beam search top-k sampling,688.1963984966278,0.38216975821597543,0.16438423505798888,0.3112789088749257,0.3113944353034762,0.9059044718742371,0.9134645555533615,0.898798755570954
xsum,opt-30b,100,0.8980330439174876,beam search top-k sampling,799.8982720375061,0.3618282300235077,0.14389630975723844,0.2916139138368474,0.29322231588150927,0.8980330439174876,0.9039684686006284,0.8924663744720758
cnn_dailymail,opt-125m,1,0.8549096340774208,top-p nucleus multinomial sampling,15.1172513961792,0.28442865373808807,0.08058531671654738,0.18461713774116423,0.26564375409515634,0.8549096340774208,0.8599698972958391,0.8501042967201561
cnn_dailymail,opt-125m,2,0.8601922931209687,beam search multinomial sampling,64.70330882072449,0.2783224472899565,0.0728118017351175,0.19515386309287025,0.26034965619291484,0.8601922931209687,0.8813848501892501,0.8402690490086874
cnn_dailymail,opt-125m,3,0.8508167061754452,top-p nucleus multinomial sampling,22.822040557861328,0.29927056851879646,0.07895700520881792,0.185128513521248,0.27688338235332016,0.8508167061754452,0.8555128279552665,0.8464461545790395
cnn_dailymail,opt-125m,4,0.86507349693647,greedy decoding,14.639045238494873,0.33812571141426084,0.13036924723056464,0.23804903351466838,0.3195759231814568,0.86507349693647,0.8697589552530678,0.8607464618580316
cnn_dailymail,opt-125m,5,0.8582969942400532,greedy decoding,25.95137047767639,0.30059738453074303,0.08226567988995409,0.19769414269862437,0.28103896679870866,0.8582969942400532,0.8660047349109444,0.8509553087654934
cnn_dailymail,opt-125m,6,0.8397109841787687,contrastive search,75.20421743392944,0.22326924168450873,0.0446191091287993,0.1455833092102776,0.2062418100810665,0.8397109841787687,0.8438579972072314,0.8358014764324311
cnn_dailymail,opt-125m,7,0.8569652713755126,beam search multinomial sampling,75.34302687644958,0.3015510465560334,0.08862098150547895,0.19792734228023173,0.2841026084190203,0.8569652713755126,0.8662793136412098,0.8481382144394741
cnn_dailymail,opt-125m,8,0.844626897124834,multinomial sampling,18.399325132369995,0.23330806652255037,0.042778916411759245,0.14883099746235168,0.2195959989378356,0.844626897124834,0.8515142721514548,0.8380467866056709
cnn_dailymail,opt-125m,9,0.8527423290796178,contrastive search,96.73917126655579,0.3122749135725106,0.09846402758447348,0.21334226315266974,0.2941604292671121,0.8527423290796178,0.8563727768518592,0.8493387955491261
cnn_dailymail,opt-125m,10,0.8650704045449534,beam search top-k sampling,36.136969804763794,0.361314116088046,0.15011027615477254,0.24924187356289157,0.3401650121485973,0.8650704045449534,0.8638647544768548,0.8666737617984894
cnn_dailymail,opt-125m,11,0.8620832754719642,beam search multinomial sampling,66.08260321617126,0.325641024624499,0.10636853064773782,0.21320567066049242,0.30377799484230383,0.8620832754719642,0.8742617868608044,0.8505260393183719
cnn_dailymail,opt-125m,12,0.8593450579591977,grouped beam search,97.97463989257812,0.31785498769431786,0.08555389526842035,0.20789854612605518,0.2962895162279084,0.8593450579591977,0.8708936431074655,0.8483729112532831
cnn_dailymail,opt-125m,13,0.8577614112566876,grouped beam search,92.33793187141418,0.30967887730044996,0.08085560891016005,0.2035316847472547,0.2907351932139265,0.8577614112566876,0.869323818914352,0.8467692860993006
cnn_dailymail,opt-125m,14,0.8486915012841584,top-p nucleus multinomial sampling,24.030036449432373,0.25090969496347665,0.05122152249479391,0.15570951720991344,0.23358662631704014,0.8486915012841584,0.8549417436763804,0.842756591176474
cnn_dailymail,opt-125m,15,0.8164400740336346,contrastive search,134.1818449497223,0.11637613888358711,0.007973172413659971,0.08157851642139219,0.11033674765883181,0.8164400740336346,0.8154824638879428,0.8177112699836813
cnn_dailymail,opt-125m,16,0.8571597779950788,beam search,61.09808611869812,0.27881367367696075,0.07722029750120535,0.1936619955319679,0.2638879964091715,0.8571597779950788,0.8772825419261892,0.8382482733777774
cnn_dailymail,opt-125m,17,0.8610331037993072,greedy decoding,30.02081036567688,0.316815305508083,0.0983742388546649,0.21571206835532197,0.29804445065050533,0.8610331037993072,0.8668870329856873,0.8555520843434078
cnn_dailymail,opt-125m,18,0.8481670297602172,top-k sampling,12.285539388656616,0.25446815848280036,0.059554927149735024,0.16312542499041904,0.23643849748095636,0.8481670297602172,0.8526550351932485,0.8439341270795433
cnn_dailymail,opt-125m,19,0.8539367369426194,top-k sampling,10.95037031173706,0.2830491192807729,0.07825748564084412,0.18603277307481322,0.2638056250487191,0.8539367369426194,0.8596155335826259,0.8485391755257884
cnn_dailymail,opt-125m,20,0.8465879597971516,beam search multinomial sampling,47.56917953491211,0.2603874778017341,0.05544581574945,0.16801405121169077,0.2414651652894892,0.8465879597971516,0.8550138729874805,0.838613667795735
cnn_dailymail,opt-125m,21,0.8689478142287141,beam search top-k sampling,39.44290542602539,0.3811928205675489,0.1698070587646737,0.2679138038246016,0.3557450689106143,0.8689478142287141,0.8663734537298962,0.8719843497840307
cnn_dailymail,opt-125m,22,0.8644759026906823,beam search top-k sampling,52.959120750427246,0.3610032230804755,0.15689121101793657,0.25841570876822384,0.33753260220717096,0.8644759026906823,0.8593897300381814,0.8699881267803972
cnn_dailymail,opt-125m,23,0.8601065380598909,top-p nucleus top-k sampling,27.850033044815063,0.33247062663032934,0.1096046745485296,0.21843826635714836,0.3118313107126166,0.8601065380598909,0.8657843323164088,0.8548054624629277
cnn_dailymail,opt-125m,24,0.8339473611565047,truncation multinomial sampling,36.93593978881836,0.19011426060122855,0.02835825485150823,0.11833711983244502,0.17455898817431642,0.8339473611565047,0.8347383692700375,0.8334004481633505
cnn_dailymail,opt-125m,25,0.8327272060096905,beam search top-k sampling,37.31395864486694,0.24882755161974535,0.08178389572317209,0.17687958518480495,0.23562037920670964,0.8327272060096905,0.8327226824657892,0.8338628308747404
cnn_dailymail,opt-125m,26,0.8676678435776823,greedy decoding,8.525464534759521,0.3740462164874032,0.16112198915721238,0.2745453559147054,0.3495949872050166,0.8676678435776823,0.8751026731665417,0.8606755906535734
cnn_dailymail,opt-125m,27,0.864514079786116,beam search top-k sampling,107.90975594520569,0.313817980625985,0.11637146298599482,0.23187057351503682,0.294731652088077,0.864514079786116,0.8823065988479122,0.8477965208791918
cnn_dailymail,opt-125m,28,0.8676494180515248,greedy decoding,7.5510194301605225,0.3740788410365492,0.16526174711201713,0.2767441708237518,0.35053006906715395,0.8676494180515248,0.8770979578777026,0.8587324958975597
cnn_dailymail,opt-125m,29,0.8344281309394426,top-p nucleus top-k sampling,14.84588885307312,0.18646813176371277,0.026405772692304465,0.12133237195035629,0.17092704976040268,0.8344281309394426,0.8415847965466079,0.8275692623148683
cnn_dailymail,opt-125m,30,0.8177000341876861,multinomial sampling,34.45684623718262,0.16713835541437128,0.022600126245378816,0.10839620813631769,0.1567275222516702,0.8177000341876861,0.8177810868909282,0.8178396237793789
cnn_dailymail,opt-125m,31,0.8518858443024337,truncation multinomial sampling,13.82677149772644,0.29521118034377425,0.0698748211188128,0.18693324604026745,0.2756037340290073,0.8518858443024337,0.8619361962041547,0.8423861188273276
cnn_dailymail,opt-125m,32,0.8633207114793922,beam search,98.5579845905304,0.3070140835786056,0.10876397416104633,0.21644234956809633,0.28932243915025474,0.8633207114793922,0.8822823179665432,0.8454539192620144
cnn_dailymail,opt-125m,33,0.8573593356276071,greedy decoding,14.649827480316162,0.3203501494977504,0.0860959382438549,0.2060731238915352,0.3001053081096509,0.8573593356276071,0.8675909529450119,0.8476536998184778
cnn_dailymail,opt-125m,34,0.8275672408842272,top-p nucleus multinomial sampling,30.8499858379364,0.20206832125236868,0.026994902917898453,0.12480733054127593,0.18415021685833682,0.8275672408842272,0.8275206403065754,0.8278455080524567
